gene_symbol	case_carriers	case_non_carriers	control_carriers	control_non_carriers	fisher.p_value	fisher.odds_ratio	fisher.ci_95_lower	fisher.ci_95_upper
AC007906.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC007906.2	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
AC007920.1	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
AC007991.4	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC008011.2	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC008013.1	2	7925	1	21196	1.8191e-01	5.3488e+00	2.7841e-01	3.1496e+02
AC008056.2	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC008060.2	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC008073.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC008243.1	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
AC008277.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC008378.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC008397.1	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
AC008397.2	1	7926	4	21193	1.0000e+00	6.6850e-01	1.3576e-02	6.7571e+00
AC008434.1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC008440.3	4	7923	0	21197	5.4852e-03	Infinity	1.7656e+00	Infinity
AC008443.6	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC008456.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC008464.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC008474.1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC008496.2	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC008537.4	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC008569.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC008572.1	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
AC008581.1	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
AC008588.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC008591.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC008601.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC008619.1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC008649.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC008652.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC008676.1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC008676.3	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
AC008680.1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC008687.4	3	7924	5	21192	4.5607e-01	1.6046e+00	2.4912e-01	8.2498e+00
AC008687.8	3	7924	3	21194	3.5461e-01	2.6746e+00	3.5815e-01	1.9972e+01
AC008695.1	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
AC008731.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC008737.3	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
AC008738.5	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC008743.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC008750.5	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC008758.1	1	7926	13	21184	1.3149e-01	2.0560e-01	4.8410e-03	1.3693e+00
AC008758.5	1	7926	4	21193	1.0000e+00	6.6850e-01	1.3576e-02	6.7571e+00
AC008760.1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC008761.1	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
AC008764.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC008770.2	1	7926	4	21193	1.0000e+00	6.6850e-01	1.3576e-02	6.7571e+00
AC008781.2	2	7925	1	21196	1.8191e-01	5.3488e+00	2.7841e-01	3.1496e+02
AC008781.3	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC008852.1	3	7924	1	21196	6.4178e-02	8.0236e+00	6.4417e-01	4.2027e+02
AC008870.1	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
AC008878.3	2	7925	9	21188	7.3798e-01	5.9411e-01	6.2454e-02	2.8714e+00
AC008906.2	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC008937.2	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC008957.2	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
AC008969.1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC008982.1	2	7925	8	21189	1.0000e+00	6.6846e-01	6.9135e-02	3.3505e+00
AC009027.1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC009041.3	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC009060.1	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
AC009063.2	4	7923	1	21196	2.1456e-02	1.0700e+01	1.0587e+00	5.2550e+02
AC009063.3	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
AC009065.2	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC009065.7	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC009086.2	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
AC009090.1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC009097.4	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC009119.2	3	7924	2	21195	1.2826e-01	4.0119e+00	4.5949e-01	4.8037e+01
AC009133.1	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
AC009133.2	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC009133.6	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC009135.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC009137.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC009137.2	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC009139.1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC009142.1	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
AC009145.2	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
AC009145.3	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
AC009163.1	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
AC009163.4	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
AC009166.1	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
AC009228.1	2	7925	0	21197	7.4076e-02	Infinity	5.0223e-01	Infinity
AC009242.1	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
AC009303.2	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
AC009305.1	2	7925	0	21197	7.4076e-02	Infinity	5.0223e-01	Infinity
AC009313.1	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
AC009318.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC009336.2	2	7925	1	21196	1.8191e-01	5.3488e+00	2.7841e-01	3.1496e+02
AC009365.2	0	7927	4	21193	5.8023e-01	0.0000e+00	0.0000e+00	4.0505e+00
AC009403.1	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
AC009403.2	2	7925	0	21197	7.4076e-02	Infinity	5.0223e-01	Infinity
AC009480.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC009495.3	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC009506.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC009509.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC009511.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC009562.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC009652.2	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC009690.2	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC009690.3	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
AC009704.1	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
AC009754.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC009779.2	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC009879.2	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
AC009884.1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC009899.1	2	7925	0	21197	7.4076e-02	Infinity	5.0223e-01	Infinity
AC009902.2	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC009950.1	2	7925	1	21196	1.8191e-01	5.3488e+00	2.7841e-01	3.1496e+02
AC009996.1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC010157.1	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
AC010157.2	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
AC010181.1	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
AC010181.2	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
AC010196.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC010198.2	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
AC010210.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC010240.2	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC010245.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC010247.1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC010247.2	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC010255.3	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC010261.2	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC010275.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC010285.3	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
AC010307.2	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC010319.2	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
AC010320.4	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC010325.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC010326.2	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC010327.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC010333.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC010336.3	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC010336.6	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
AC010422.5	2	7925	1	21196	1.8191e-01	5.3488e+00	2.7841e-01	3.1496e+02
AC010422.8	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC010487.3	3	7924	5	21192	4.5607e-01	1.6046e+00	2.4912e-01	8.2498e+00
AC010522.1	4	7923	4	21193	2.2544e-01	2.6748e+00	4.9807e-01	1.4363e+01
AC010530.1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC010531.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC010536.2	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
AC010542.3	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC010547.1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC010547.4	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
AC010608.1	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
AC010615.1	0	7927	4	21193	5.8023e-01	0.0000e+00	0.0000e+00	4.0505e+00
AC010616.1	2	7925	2	21195	2.9964e-01	2.6743e+00	1.9382e-01	3.6903e+01
AC010642.2	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC010646.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC010653.1	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
AC010731.2	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
AC010761.1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC010768.2	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC010776.1	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
AC010809.2	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
AC010973.1	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
AC010975.1	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
AC010976.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC010980.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC010998.2	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC011120.1	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
AC011195.2	0	7927	5	21192	3.3246e-01	0.0000e+00	0.0000e+00	2.9181e+00
AC011239.1	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
AC011243.1	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
AC011284.1	1	7926	5	21192	1.0000e+00	5.3474e-01	1.1309e-02	4.7801e+00
AC011363.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC011365.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC011365.2	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC011369.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC011377.1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC011389.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC011389.2	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
AC011443.1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC011444.2	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
AC011445.1	2	7925	2	21195	2.9964e-01	2.6743e+00	1.9382e-01	3.6903e+01
AC011448.1	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
AC011455.2	4	7923	6	21191	4.7567e-01	1.7830e+00	3.6998e-01	7.5212e+00
AC011462.1	5	7922	7	21190	3.2785e-01	1.9107e+00	4.7801e-01	6.9949e+00
AC011462.2	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC011466.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC011466.3	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC011467.1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC011472.3	2	7925	1	21196	1.8191e-01	5.3488e+00	2.7841e-01	3.1496e+02
AC011473.4	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
AC011477.2	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
AC011479.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC011487.2	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
AC011491.3	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
AC011495.2	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC011498.2	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC011498.3	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
AC011499.1	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
AC011511.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC011511.4	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
AC011523.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC011530.1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC011595.1	2	7925	0	21197	7.4076e-02	Infinity	5.0223e-01	Infinity
AC011604.2	8	7919	23	21174	1.0000e+00	9.3003e-01	3.5950e-01	2.1549e+00
AC011625.1	0	7927	4	21193	5.8023e-01	0.0000e+00	0.0000e+00	4.0505e+00
AC011676.1	5	7922	10	21187	5.6980e-01	1.3372e+00	3.5852e-01	4.2955e+00
AC011726.1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC011726.3	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC011731.1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC011773.2	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC011824.2	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
AC011891.1	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
AC011893.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC011900.1	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
AC011944.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC012100.2	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC012157.1	2	7925	0	21197	7.4076e-02	Infinity	5.0223e-01	Infinity
AC012158.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC012170.2	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC012174.1	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
AC012181.2	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC012184.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC012184.2	3	7924	0	21197	2.0158e-02	Infinity	1.1051e+00	Infinity
AC012184.3	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
AC012184.4	2	7925	4	21193	6.6646e-01	1.3371e+00	1.2090e-01	9.3321e+00
AC012213.1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC012213.5	3	7924	6	21191	7.1144e-01	1.3371e+00	2.1633e-01	6.2630e+00
AC012229.1	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
AC012301.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC012309.1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC012313.3	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
AC012358.3	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC012360.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC012363.1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC012370.1	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
AC012404.1	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
AC012442.2	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC012447.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC012456.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC012464.2	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
AC012476.1	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
AC012507.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC012531.2	2	7925	1	21196	1.8191e-01	5.3488e+00	2.7841e-01	3.1496e+02
AC012531.3	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
AC012613.1	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
AC012640.1	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
AC012645.3	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC013429.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC013437.1	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
AC013452.1	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
AC013470.1	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
AC013470.2	0	7927	11	21186	4.2741e-02	0.0000e+00	0.0000e+00	1.0652e+00
AC013472.1	2	7925	3	21194	6.1810e-01	1.7828e+00	1.4887e-01	1.5561e+01
AC013489.1	1	7926	4	21193	1.0000e+00	6.6850e-01	1.3576e-02	6.7571e+00
AC013562.1	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
AC013643.2	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
AC015687.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC015802.6	1	7926	4	21193	1.0000e+00	6.6850e-01	1.3576e-02	6.7571e+00
AC015853.1	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
AC015853.3	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC015878.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC015911.3	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC015914.1	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
AC015971.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC016027.3	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC016042.1	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
AC016229.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC016292.1	1	7926	4	21193	1.0000e+00	6.6850e-01	1.3576e-02	6.7571e+00
AC016405.1	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
AC016576.1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC016588.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC016590.2	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC016642.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC016705.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC016716.2	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC016722.2	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
AC016747.2	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
AC016747.4	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
AC016772.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC016949.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC016987.2	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC016993.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC016994.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC016999.1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC017006.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC017035.1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC017083.3	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC018362.3	2	7925	1	21196	1.8191e-01	5.3488e+00	2.7841e-01	3.1496e+02
AC018410.1	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
AC018445.1	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
AC018462.1	5	7922	3	21194	3.8935e-02	4.4585e+00	8.6721e-01	2.8735e+01
AC018511.1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC018521.2	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
AC018523.2	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC018552.2	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC018552.3	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
